"Data Source","World Development Indicators",

"Last Updated Date","2022-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Senegal","SEN","Population ages 0-14, female","SP.POP.0014.FE.IN","700973","724808","749280","773929","797701","820038","846861","871430","894542","917411","940752","972418","1003441","1033902","1063518","1092103","1131503","1168907","1205589","1243143","1282572","1327980","1374377","1421425","1468141","1513803","1563875","1610916","1656029","1700695","1745515","1792859","1840580","1887376","1931123","1970635","2015636","2056219","2093727","2130447","2167965","2212069","2256363","2301840","2349611","2400569","2458806","2520961","2586722","2655325","2726383","2805364","2885150","2965883","3047440","3129144","3211362","3291401","3369251","3444947","3518326",
"Senegal","SEN","Mortality rate, infant, female (per 1,000 live births)","SP.DYN.IMRT.FE.IN","120","119.9","120","120.1","120.3","120.4","120.2","119.9","119.3","118.4","117.2","115.4","113.3","110.8","107.9","104.6","101","97.3","93.8","90.6","87.8","85.6","83.5","81.4","79.1","76.5","73.6","70.7","68.2","66.3","64.9","64.2","63.9","64","64.3","64.4","64.6","64.4","63.9","62.7","60.9","58.5","55.7","52.8","50.1","47.4","45","42.8","40.8","39.1","37.5","36","34.6","33.3","31.9","30.6","29.3","28.2","27.1","26.2","25.4",
"Senegal","SEN","Refugee population by country or territory of asylum","SM.POP.REFG","","","","6000","30000","50000","61400","59870","57210","68400","67060","80000","82000","84000","90000","46000","38000","5000","5000","5000","5000","4000","5250","5140","5200","5500","5510","5180","5203","53345","58113","71908","71620","73001","72994","66762","65042","57220","60822","21537","20762","20703","20706","20722","20802","20706","20587","20417","33189","22143","20670","20640","14229","14241","14267","14383","14575","14646","14359","14467","14366",
"Senegal","SEN","Unemployment with intermediate education, female (% of female labor force with intermediate education)","SL.UEM.INTM.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.5","12.1800003051758","11.2700004577637","17.7999992370605","7.98999977111816","",
"Senegal","SEN","Part time employment, male (% of total male employment)","SL.TLF.PART.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.9700012207031","58.3800010681152","","56.9199981689453","",
"Senegal","SEN","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.3199996948242","","","","67.7900009155273","62.9700012207031","56.2200012207031","75.5","51.4599990844727","",
"Senegal","SEN","Average working hours of children, working only, male, ages 7-14 (hours per week)","SL.TLF.0714.WK.MA.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5","","","","25.8664837773538","","","","","",
"Senegal","SEN","Child employment in services, female (% of female economically active children ages 7-14)","SL.SRV.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.53","","","","","","4.55","","","","","","","","","",
"Senegal","SEN","Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)","SL.FAM.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.51","","","","","","","","","",
"Senegal","SEN","Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.2300033569336","92.7699966430664","92.1500015258789","91.0800018310547","90.4400024414063","89.9199981689453","89.3000030517578","88.2600021362305","87.2600021362305","86.4100036621094","85.3199996948242","84.9499969482422","84.4499969482422","83.5100021362305","82.8600006103516","82.1999969482422","80.9899978637695","80.370002746582","79.5","78.620002746582","77.5100021362305","76.629997253418","76.0199966430664","74.7699966430664","73.7399978637695","72.9499969482422","71.9199981689453","71.129997253418","70.2399978637695","",
"Senegal","SEN","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.27","","","","","","","","","",
"Senegal","SEN","Multidimensional poverty headcount ratio (% of total population)","SI.POV.MDIM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.61720276","57.92292404","61.07899475","61.12413406","62.23594666","49.98661804","47.81413269","55.56475449","53.96376419","56.59709549","58.83860779","60.41400909","62.08417892","63.88263702","57.0839119","57.4129715","57.60208511","59.88669586","55.73947906","57.03206635","",
"Senegal","SEN","UHC service coverage index","SH.UHC.SRVS.CV.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","","","","","27","","","","","42","","","","","46","","47","","49","",
"Senegal","SEN","Prevalence of severe wasting, weight for height (% of children under 5)","SH.SVR.WAST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","","","","","","3","","","","","","","2.9","","","","","2.3","","","","","","2.3","1.2","1.9","0.7","1.5","1.2","1.5","1.2","1.2","",
"Senegal","SEN","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.55685771","15.68501797","15.75878743","15.83167526","15.90368145","15.974806","16.04504891","16.11441019","16.18288983","16.25048783","17.00893439","17.77714945","18.55496674","19.34221996","20.13874283","20.94436906","21.75893237","22.58226647","23.41420506","24.25458187","24.36074399",
"Senegal","SEN","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","17","","","","","20.4","","19","","","19.6","","","","17.8","","","","","14.5","","","","","","18.4","14.4","16.7","12.8","16.1","13.8","14.4","15.1","14.4","",
"Senegal","SEN","Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)","SH.STA.AIRP.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160.7","","","","",
"Senegal","SEN","Specialist surgical workforce (per 100,000 population)","SH.MED.SAOP.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05","","","","","","","","","",
"Senegal","SEN","Antiretroviral therapy coverage (% of people living with HIV)","SH.HIV.ARTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","16","19","22","25","28","26","31","38","44","51","57","67","73","77",
"Senegal","SEN","Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","290.6","290.4","290.7","291.5","292.2","292.6","292.3","291.4","289.8","287.6","283.9","278.7","272.5","265.3","257","247.1","236.4","225.6","215","205.5","197.4","190.5","184.4","178.3","171.5","164","155.7","147.6","140.5","135","131.3","129.4","129","129.5","130.5","131.5","132.2","131.9","130.6","127.7","122.9","116.4","108.8","100.9","93.3","86.2","79.8","74.1","69.1","64.7","60.8","57.2","53.8","50.7","47.7","44.9","42.1","39.7","37.6","35.8","34.2",
"Senegal","SEN","Number of deaths ages 10-14 years","SH.DTH.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2128","2185","2273","2389","2526","2665","2798","2918","3011","3070","3096","3070","3018","2946","2862","2774","2687","2605","2529","2456","2379","2299","2217","2135","2050","1968","1886","1818","1759","1719","1688",
"Senegal","SEN","Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49)","SG.VAW.1549.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2","","","",
"Senegal","SEN","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","SE.XPD.CTER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7540435791016","94.3093719482422","97.7540435791016","91.5097198486328","52.5872802734375","68.8501281738281","79.1885223388672","90.1041030883789","","","","",
"Senegal","SEN","Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","SE.TER.CUAT.DO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.135670006275177","","0.18376000225544","","","","0.0386100001633167","","","",
"Senegal","SEN","Trained teachers in lower secondary education, male (% of male teachers)","SE.SEC.TCAQ.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.9974212646484",
"Senegal","SEN","Pupil-teacher ratio, secondary","SE.SEC.ENRL.TC.ZS","","","","","","","","","","","","","24.88539","","","","","","22.78664","","","22.22315","21.47724","","22.80341","22.76058","","","","","","","","","","","34.45882","","","","27.34762","25.09268","27.03645","","26.36707","26.36735","","","","","","26.90024","24.8448","26.05916","25.07389","20.37208","19.65404","18.88356","","","",
"Senegal","SEN","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","8.25426959991455","9.60200023651123","9.40587043762207","","","","9.42035961151123","","8.95561027526855","8.93694019317627","10.0449104309082","10.6703596115112","10.1936502456665","10.5249300003052","","10.8205795288086","","12.6341896057129","11.9471502304077","13.0518198013306","","16.5205497741699","","","","12.8444795608521","13.0731000900269","","","13.438159942627","13.2735795974731","14.4138603210449","19.9451103210449","18.158109664917","20.3908004760742","23.0453796386719","31.520040512085","26.2644195556641","27.5954208374023","30.8147602081299","32.742488861084","34.5845413208008","36.4379196166992","40.9390487670898","39.7080993652344","","","","37.3810997009277","37.0959091186523",
"Senegal","SEN","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.2356986999512","51.2754516601563","47.0490684509277","","49.1329803466797","49.5019416809082","46.1144218444824","51.2301902770996","63.9329299926758","66.0933532714844","74.3753890991211","71.9771194458008","69.916259765625","","","","76.8657073974609","76.9598007202148",
"Senegal","SEN","Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.00733","16.81625","21.74326","26.88381","","","","","34.65154","34.65129","31.73926","37.73712","39.6035","40.05221","","","",
"Senegal","SEN","Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)","SE.PRM.CUAT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5932197570801","","","","","28.5457305908203","","33.457691192627","","","","31.5694808959961","","","",
"Senegal","SEN","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.594389975070953","0.602010011672974","","","","","","0.622720003128052","0.631609976291656","0.633159995079041","0.633400022983551","0.635209977626801","0.636979997158051","0.639400005340576","0.645900011062622","0.646770000457764","","0.662519991397858","0.668219983577728","0.678680002689362","","0.697040021419525","","","","0.754760026931763","0.771709978580475","0.793219983577728","0.786010026931763","0.820729970932007","0.838389992713928","0.851549983024597","","0.89563000202179","0.910560011863709","0.927359998226166","","0.956560015678406","","0.997370004653931","1.05032002925873","1.05009996891022","1.06085002422333","1.07161998748779","","","","","1.13727998733521","1.15388000011444",
"Senegal","SEN","Coverage of social insurance programs (% of population)","per_si_allsi.cov_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.31744084521165","","","","","","","","","",
"Senegal","SEN","Coverage of unemployment benefits and ALMP (% of population)","per_lm_alllm.cov_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.08364401286285","","","","","","","","","",
"Senegal","SEN","Taxes less subsidies on products (current LCU)","NY.TAX.NIND.CN","","","","","","","","","","","","","","","","","","","","","84013441095.5867","92205812534.0069","112030584611.174","127728579926","139935908051.497","153632760250.35","179304860760.354","190564885861.265","184112049857.555","145233969961.351","163065023197.592","174701522200","174367603500","155833750200","199460796600","248099998200","283102662700","303168318000","327843019400","368183787700","384029207900","506313714300","552711821000","483625814600","534674353300","664716251500","689010310900","729948639300","727571927100","722926095600","785828013100","838077889400","816435390800","867831721700","964806000000","1123783000000","1159236000000","1166687000000","1133298000000","1462394000000","1392172629200",
"Senegal","SEN","GNI, PPP (constant 2017 international $)","NY.GNP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18177837837.7279","18652501898.8797","19072498955.8835","19167326126.8741","19166225735.7939","20259224380.5464","20922942251.1306","21533673569.7081","22878101288.0839","24175931197.3195","25103297856.5797","26247858338.9386","26208428835.8907","27767806326.514","29115427148.3121","30389442214.597","31177835943.8832","32062860234.8876","33331706498.3407","33986490898.3399","35180708307.894","35428792434.5709","36814944556.5584","37682371837.7168","39928009737.051","42325651164.0492","44795393338.7562","48020557391.9318","51127232258.628","53251104505.9779","54243968070.0671",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1552.70014620767","1599.20642251705","1608.58900783333","1621.10139435903","1609.1010145362","1687.00568567773","1708.80101461992","1749.53834119596","1830.11364655568","1927.62824308548","1999.47133861611","2080.78915100038","2064.22952231147","2165.88941959296","2269.64126525561","2379.57033883869","2444.33033507418","2513.63954347394","2587.11748099237","2606.83823358733","2652.86079189005","2669.51708596393","2739.41900043656","2742.42073611368","2830.69730880355","2971.34681699748","3075.93735141524","3203.90636811769","3388.94631130208","3503.6175482752","3502.82000413679",
"Senegal","SEN","Forest rents (% of GDP)","NY.GDP.FRST.RT.ZS","","","","","","","","","","","1.4609198349927","1.29366523179264","1.26613919608828","1.79572967454638","1.85093382528935","1.79992253995621","1.66862440666133","2.7048226577654","2.58716368944001","2.08953181637137","2.33669233051711","2.2513607692965","3.04141389957649","2.38425642888592","2.25093379353366","1.63667499892995","1.8069914129708","1.49517956655359","1.63114412807818","1.73502130039663","1.91334610989869","1.9006418950284","1.83893995008845","1.75486800589606","2.92789234496079","3.2484504646163","3.07763414410926","3.10797387421571","2.99448654330608","2.1238135214563","2.32258721593917","2.15243560351027","2.35288906276506","2.69804062588927","1.90893387534998","1.89928768164553","1.86524105315027","2.10521123700752","2.23494430874617","2.24758190213394","2.05368861153599","2.12572585647621","2.42804684701519","2.32632256168541","2.45092372663374","2.71863395259488","2.66018100396372","2.49051864858241","1.61127292307181","1.2817429628854","",
"Senegal","SEN","Adjusted net savings, including particulate emission damage (current US$)","NY.ADJ.SVNG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-67180233.1458137","-83863976.0306312","-124735162.339833","-413040024.229237","-155582652.348378","-105214299.840433","-172255034.703403","-36196217.2051782","-32964483.2378305","40687814.9944353","103761412.197468","112182659.002608","-31422188.6390954","396165421.956592","420046866.031759","620401273.985733","514010592.085954","638687610.84024","963984535.973215","949836400.432204","1178850761.53421","693848705.813802","1049083627.63273","1227168916.10782","1942850132.97585","2014734578.52594","2274569491.91855","2980289035.91229","3357968564.46617","","",
"Senegal","SEN","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","0","0","0","0","25905275.7771462","33406480.5092959","10320294.6426285","28130720.9637387","3443302.03269997","3891558.37000363","7015882.48408807","12411182.2266684","4393209.13102567","4513308.41539311","2462721.78612114","4507271.11073278","1550224.8869944","0","0","0","0","0","0","0","0","0","0","941499.611449523","769979.375497545","503463.334251041","828366.876801339","769681.545276452","1388720.13702693","507547.328103045","2451983.80462784","4728810.12209758","4750370.23469439","8521956.1682943","31125812.7935907","79708515.3289382","61394846.6524331","99039608.5085936","273771385.284573","115297250.971164","76489561.6713404","79173183.9896232","177855032.242643","92514955.6798617","195891469.680163","83740.1703482483","",
"Senegal","SEN","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","20.3754749310884","20.3820644187617","14.8036349771225","18.4751240909616","17.4542986213515","16.1242543521487","18.9091038558764","16.1384077608892","14.5397457021171","13.9709077602177","16.2504737909969","13.1268840778295","4.79177580775747","5.67671432720298","2.51166853537066","11.284727615379","3.01691778549854","1.89467461451303","1.3887541943868","2.37642684282138","5.08113643372064","5.28821764083883","5.67874211932635","5.23392737881824","3.39125040428837","3.10107022698555","3.68746749869995","4.38426854743635","3.09424732756709","3.35861660536264","3.64109363674418","3.97370793545657","3.28937962011687","2.50946328332668","2.45056016907637","2.16505869988031","1.96980895614871","0.823834657032293","0.878988865847083","0.879063067353343","0.879063067427719","","","","","","",
"Senegal","SEN","Manufacturing, value added (current LCU)","NV.IND.MANF.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","821966489000","889949623400","1000161918700","1049216782900","1046275564500","1113757364100","1155451617600","1176147148800","1246927719400","1318410499300","1197134812600","1242208010800","1447773128900","1532426484600","1623976051400","1661504000000","1790995000000","1851905000000","1926951000000","1993504000000","2015908000000","1985689044300",
"Senegal","SEN","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","-10732057.1045111","-20976979.4082388","-21958729.5673372","-42274766.5332757","-48291445.724611","-35260898.9582422","-40275423.4589101","-55530292.2149992","-111762716.938256","-118713201.726027","-92890210.5998416","-120905411.955669","-123162911.168316","-215838555.763758","-226833305.344245","-262727395.455192","-320390920.724334","-373799173.24072","-473309812.699274","-494994471.812609","-770399510.841208","-948392334.938025","-717190098.211495","-753290579.539027","-684767597.491969","-579136920.813129","-631025062.187618","-696557884.743452","-679173842.477571","-648670934.983525","-789138034.327405","-809060536.626364","-891875576.802908","-859567391.66825","-619015524.364257","-721942304.933763","-662800042.3808","-638913964.823237","-710981139.306635","-756643068.025859","-790841470.104533","-931869606.089697","-974628390.378041","-1261395255.60901","-1557460521.90436","-1683277618.71598","-1828626682.72765","-2541703919.30196","-3550995596.86099","-2182849990.45277","-2014419132.75881","-2666759363.95355","-3007038066.32099","-3013229656.3917","-2947006555.64991","-2267340108.45861","-2091855021.28228","-2906998231.48514","-3673626532.88841","-3311875011.73386","-3670414147.84237",
"Senegal","SEN","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","","","","","","5.70157234495948","8.52397669585983","9.9259550468153","7.34859495548429","8.16925840135998","9.54329231603795","10.1853891019443","10.3356143342973","10.7444754666349","12.1861122748725","11.1799594411993","10.331950217058","9.94824802444874","10.4755768498987","11.2763838621418","11.9962958995459","12.7337450762495","16.8371747049201","16.9800999559774","16.4708770265793","15.2686166795154","11.0797002770428","12.4189043701839","13.876147216421","13.6351201006592","14.5972584847616","14.6927405145281","15.3394151148933","14.6596389049948","17.1399920981717","15.2995419739429","16.3904751259118","15.8480598951591","18.7449802067005","18.2880250024253","19.2253255567794","18.9542217193381","20.4321036574164","17.4102276457347","17.4976895109659","18.2940175082513","21.2140610383753","21.0584702020658","22.5827096407528","19.892181730254","18.5165937108428","21.016036842452","20.7024327245936","22.1689175500657","23.4796505671231","23.0173333396773","23.9281241214968","25.8256617810862","28.3218108284288","28.9374866307145","27.599153353932",
